species,Healthy_stool_100_100_noerr,Healthy_stool_100_10_noerr,Healthy_stool_100_1_noerr,Healthy_stool_100_50_noerr,Healthy_stool_10_100_noerr,Healthy_stool_10_10_noerr,Healthy_stool_10_1_noerr,Healthy_stool_10_50_noerr
Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1,0,3,0,0,0,0,0,2
Mesorhizobium sp. NZP2077,0,0,1,0,0,0,2,0
Oricola sp. MEBiC13590,0,0,0,1,0,0,0,0
Phyllobacterium zundukense,0,0,1,0,0,0,0,0
Roseitalea porphyridii,0,0,0,1,0,0,0,0
Salaquimonas pukyongi,0,2,1,0,0,0,0,0
Agrobacterium larrymoorei,0,0,0,0,0,0,1,0
Agrobacterium sp. RAC06,0,0,2,1,0,0,1,1
Agrobacterium tumefaciens,0,0,5,0,0,1,4,1
Agrobacterium vitis,0,1,0,0,0,0,0,0
Ensifer adhaerens,0,0,2,0,1,1,3,0
Ensifer mexicanus,1,0,0,0,1,0,0,0
Sinorhizobium sojae,0,0,0,0,1,1,0,0
Georhizobium profundi,1,0,0,0,0,0,0,0
Candidatus Liberibacter africanus,1,0,0,0,0,0,0,0
Candidatus Liberibacter americanus,0,0,0,1,0,0,0,0
Liberibacter crescens,0,1,0,0,0,0,0,0
Neorhizobium galegae,0,0,1,1,1,1,0,0
Neorhizobium sp. NCHU2750,0,0,1,0,0,0,1,1
Rhizobium etli,1,0,0,0,0,0,0,0
Rhizobium favelukesii,2,2,0,1,0,0,0,0
Rhizobium jaguaris,1,0,0,0,0,1,0,1
Rhizobium leguminosarum,0,7,3,2,1,0,0,1
Rhizobium lusitanum,0,1,0,1,0,0,0,0
Rhizobium oryzihabitans,0,0,0,1,0,0,0,0
Rhizobium sp. 11515TR,0,0,0,0,2,1,0,1
Rhizobium sp. NIBRBAC000502774,0,0,0,1,0,0,0,0
Rhizobium sp. NXC24,0,1,0,0,0,0,0,0
Rhizobium sp. WL3,0,1,0,1,0,0,0,0
Shinella sp. HZN7,0,0,0,0,0,2,0,0
Sinorhizobium americanum,0,1,0,0,0,0,0,0
Sinorhizobium fredii,0,2,1,0,0,0,0,0
Sinorhizobium medicae,0,0,0,0,1,0,0,0
Sinorhizobium meliloti,2,0,0,0,0,0,0,1
Sinorhizobium sp. RAC02,0,0,0,1,0,1,0,0
Candidatus Phaeomarinobacter ectocarpi,0,0,0,0,0,0,1,0
Parvibaculum lavamentivorans,0,0,1,0,0,0,0,0
Pyruvatibacter mobilis,1,0,0,1,0,0,0,0
Ancylobacter pratisalsi,1,1,0,1,0,0,0,0
Pseudolabrys sp. FHR47,0,2,0,0,0,1,0,0
Ancylobacter novellus,0,1,2,0,1,3,1,1
Starkeya sp. ORNL1,0,1,2,0,0,2,2,0
Xanthobacter autotrophicus,0,1,0,0,0,0,0,0
Hirschia baltica,1,1,1,0,0,0,0,0
Hyphomonas sp. CACIAM 19H1,0,0,0,1,0,0,0,0
Maricaulis maris,0,0,0,0,0,1,1,0
Antarctobacter heliothermus,1,0,0,0,0,0,0,2
Celeribacter baekdonensis,1,0,0,0,0,0,0,0
Gemmobacter sp. HYN0069,0,0,0,0,0,2,1,0
Halocynthiibacter arcticus,0,0,0,0,0,1,0,0
Jannaschia sp. CCS1,2,0,0,0,0,0,0,0
Ketogulonicigenium vulgare,0,0,0,1,0,1,0,1
Labrenzia sp. PHM005,1,1,0,0,0,0,0,0
Labrenzia sp. THAF82,0,0,1,1,1,0,0,0
Labrenzia sp. VG12,0,1,0,1,0,0,0,2
Leisingera aquaemixtae,0,0,0,2,0,0,0,0
Leisingera methylohalidivorans,1,0,0,1,0,0,0,0
Leisingera sp. NJS204,0,0,0,1,1,0,0,0
Maribius sp. THAF1,0,0,2,0,1,2,1,0
Monaibacterium sp. ALG8,0,0,1,0,0,0,0,0
Octadecabacter antarcticus,0,0,1,0,0,0,0,1
Octadecabacter temperatus,0,0,1,0,0,2,1,1
Pannonibacter phragmitetus,0,0,0,1,0,3,0,0
Paracoccus aminophilus,0,0,0,0,1,0,0,0
Paracoccus kondratievae,0,1,0,0,0,0,0,0
Paracoccus liaowanqingii,0,0,0,0,0,0,1,2
Paracoccus sp. AK26,0,0,0,0,0,0,0,1
Paracoccus sp. Arc7-R13,1,0,0,0,0,0,0,0
Paracoccus sp. SC2-6,0,0,0,1,1,0,0,0
Paracoccus yeei,0,0,0,1,0,0,0,0
Paracoccus zhejiangensis,1,0,0,0,0,0,0,0
Paraoceanicella profunda,0,0,0,0,0,1,2,1
Phaeobacter inhibens,0,0,0,1,1,0,0,0
Phaeobacter piscinae,0,0,0,0,1,0,0,0
Phaeobacter porticola,0,1,0,0,0,0,0,0
Pseudohalocynthiibacter aestuariivivens,0,0,0,0,1,1,0,1
Pseudovibrio sp. FO-BEG1,3,0,3,0,0,1,1,0
Pseudogemmobacter blasticus,2,1,0,0,0,0,0,0
Rhodobacter sp. LPB0142,0,0,1,1,0,0,0,0
Cereibacter sphaeroides,0,0,0,0,2,1,1,2
Rhodovulum sp. MB263,0,0,0,0,1,1,0,0
Rhodovulum sp. P5,1,0,0,0,0,0,0,0
Roseivivax sp. THAF30,0,0,0,0,1,0,0,0
Roseovarius indicus,1,0,0,0,0,0,0,0
Ruegeria sp. AD91A,1,0,0,0,0,0,0,0
Ruegeria sp. THAF33,0,0,2,0,0,1,3,2
Ruegeria sp. TM1040,0,0,0,1,0,0,0,0
Sagittula sp. P11,0,0,0,0,0,1,0,0
Salipiger profundus,1,0,0,0,0,0,0,0
Silicimonas algicola,0,0,0,0,0,1,0,0
Stappia sp. ES.058,1,0,0,0,0,0,0,0
Sulfitobacter pseudonitzschiae,0,0,3,0,0,0,1,0
Sulfitobacter sp. AM1-D1,0,0,0,0,1,1,1,0
Sulfitobacter sp. BSw21498,0,2,0,0,0,0,0,0
Sulfitobacter sp. D7,0,0,0,1,0,0,0,0
Sulfitobacter sp. JL08,0,0,1,0,0,0,0,0
Sulfitobacter sp. SK011,1,0,0,0,0,0,0,0
Sulfitobacter sp. SK012,1,0,0,0,0,0,0,0
Sulfitobacter sp. THAF37,1,0,0,0,0,0,0,0
Tabrizicola piscis,0,0,3,1,1,3,1,1
Yoonia vestfoldensis,0,0,1,0,0,0,2,0
Acetobacter aceti,1,1,0,0,0,0,0,0
Acetobacter ascendens,0,1,0,0,0,0,0,0
Acetobacter orientalis,0,0,1,0,0,0,0,0
Acetobacter pasteurianus,0,1,0,0,0,0,0,0
Acetobacter persici,1,0,0,0,0,0,0,0
Acetobacter sp. KACC 21233,0,1,0,0,0,0,0,0
Acetobacter tropicalis,1,0,0,2,0,0,0,0
Asaia bogorensis,0,0,0,1,0,0,0,0
Bombella sp. KACC 21507,0,0,1,0,0,0,0,0
Commensalibacter sp. AMU001,0,0,0,1,0,0,0,0
Commensalibacter sp. ESL0284,1,0,0,0,0,0,0,0
Gluconobacter oxydans,0,1,0,0,0,0,0,0
Gluconobacter thailandicus,0,0,0,0,1,0,0,0
Novacetimonas hansenii,0,0,0,1,0,0,0,0
Komagataeibacter medellinensis,0,0,0,1,0,0,0,0
Komagataeibacter nataicola,0,0,0,0,0,0,2,0
Komagataeibacter oboediens,0,0,2,0,1,0,0,0
Komagataeibacter xylinus,0,0,1,0,0,0,0,0
Kozakia baliensis,0,1,0,0,0,0,0,0
Neoasaia chiangmaiensis,0,1,0,0,0,0,0,0
Neokomagataea tanensis,0,1,1,2,0,1,3,0
Roseomonas gilardii,0,0,0,0,0,0,1,0
Swingsia samuiensis,1,0,0,0,0,0,1,0
Azospirillum brasilense,0,0,0,2,2,0,0,1
Azospirillum lipoferum,0,1,0,0,0,0,0,0
Azospirillum sp. TSH100,1,0,0,1,0,1,0,0
Azospirillum sp. TSH58,0,0,0,1,0,0,0,0
Azospirillum thermophilum,1,0,0,0,0,0,2,0
Azospirillum thiophilum,1,0,1,0,0,0,0,0
Candidatus Endolissoclinum faulkneri,0,1,1,0,0,0,2,0
Ferrovibrio terrae,1,0,0,0,0,0,0,0
Indioceanicola profundi,0,0,0,0,0,1,1,0
Magnetospira sp. QH-2,1,0,0,0,0,0,0,0
Magnetospirillum gryphiswaldense,0,0,0,0,1,0,1,0
Paramagnetospirillum magneticum,0,0,0,1,0,0,0,1
Rhodospirillum centenum,0,1,0,0,0,0,0,0
Thalassospira indica,0,0,0,1,0,2,0,0
Thalassospira marina,1,0,0,0,0,0,0,0
Thalassospira xiamenensis,0,0,4,2,0,2,3,0
Tistrella mobilis,1,0,0,0,0,0,0,0
Anaplasma ovis,0,0,1,0,0,0,0,0
Ehrlichia ruminantium,0,1,0,2,1,0,0,2
Wolbachia endosymbiont of Folsomia candida,0,0,0,1,0,0,0,0
Wolbachia pipientis,0,0,0,1,0,0,0,0
Candidatus Midichloria mitochondrii,1,0,0,1,0,0,0,0
Candidatus Phycorickettsia trachydisci,1,1,0,0,0,0,0,0
Candidatus Sneabacter namystus,0,1,0,0,0,0,0,0
Orientia tsutsugamushi,1,0,0,0,0,1,0,0
Rickettsia bellii,0,1,0,0,0,0,0,0
Rickettsia canadensis,0,0,2,0,0,2,1,0
Rickettsia monacensis,1,1,0,0,0,0,0,0
Rickettsia prowazekii,0,1,0,0,0,0,0,0
Altererythrobacter atlanticus,1,0,0,0,0,0,1,0
Altererythrobacter ishigakiensis,1,1,0,0,0,0,0,0
Altererythrobacter mangrovi,0,2,0,0,0,0,1,0
Altererythrobacter marensis,0,0,0,0,0,1,0,0
Altererythrobacter sp. BO-6,1,0,0,0,0,0,0,0
Altererythrobacter sp. NS1,0,0,0,0,0,0,0,2
Altererythrobacter sp. ZODW24,1,0,1,0,0,0,0,0
Croceicoccus naphthovorans,0,1,1,0,0,0,0,0
Erythrobacter flavus,0,0,0,1,0,0,0,0
Erythrobacter sp. HKB08,0,1,0,0,0,0,0,0
Erythrobacter sp. HL-111,0,0,1,0,0,1,0,0
Erythrobacter sp. THAF29,0,0,0,1,4,2,0,2
Porphyrobacter neustonensis,0,0,1,0,1,1,2,0
Porphyrobacter sp. CACIAM 03H1,0,1,0,2,1,0,0,0
Qipengyuania sediminis,0,0,0,1,0,0,0,0
Blastomonas sp. RAC04,1,0,0,0,0,0,0,0
Novosphingobium aromaticivorans,0,1,0,0,0,1,0,0
Novosphingobium ginsenosidimutans,0,0,1,0,0,0,0,0
Novosphingobium pentaromativorans,0,0,0,0,1,0,0,0
Novosphingobium resinovorum,0,0,1,0,0,0,0,0
Novosphingobium sp. ABRDHK2,0,0,1,0,0,0,0,0
Novosphingobium sp. THN1,0,1,0,0,0,0,0,0
Parasphingopyxis algicola,0,0,0,0,1,0,0,0
Sphingobium cloacae,0,1,0,0,0,0,0,0
Sphingobium herbicidovorans,0,0,0,0,0,0,1,0
Sphingobium sp. RAC03,1,0,0,0,0,1,0,1
Sphingobium sp. SCG-1,0,0,0,0,2,1,1,1
Sphingobium sp. YBL2,0,0,1,0,0,0,0,0
Sphingobium sp. YG1,0,0,1,0,1,1,1,0
Sphingobium yanoikuyae,0,1,0,0,0,0,0,0
Sphingomonas alpina,0,0,0,0,1,0,0,0
Sphingomonas ginsengisoli An et al. 2013,1,0,0,0,0,0,0,0
Sphingomonas koreensis,0,0,0,0,1,0,0,0
Sphingomonas panacis,0,1,1,0,0,0,0,0
Sphingomonas sanxanigenens,0,0,0,1,0,0,1,0
Sphingomonas sp. AAP5,0,2,0,1,2,0,0,1
Sphingomonas sp. C8-2,0,0,0,0,0,0,0,1
Sphingomonas sp. CL5.1,2,0,0,0,0,0,0,0
Sphingomonas sp. HMP6,0,0,0,1,0,1,2,0
Sphingomonas sp. LK11,1,0,0,1,0,0,1,0
Sphingomonas sp. LMO-1,0,0,0,1,0,0,0,0
Sphingomonas sp. MM-1,0,0,0,0,0,1,2,0
Sphingomonas sp. NBWT7,0,1,0,0,0,0,0,0
Sphingomonas sp. PAMC26645,0,0,1,0,0,0,0,0
Sphingomonas sp. XS-10,0,0,2,0,2,0,1,0
Sphingomonas taxi,0,0,3,1,1,0,1,1
Rhizorhabdus wittichii,1,0,0,0,1,0,0,1
Sphingopyxis fribergensis,0,0,0,1,0,0,0,0
Sphingopyxis granuli,0,1,0,0,0,0,0,0
Sphingopyxis sp. 113P3,0,0,0,1,0,0,0,0
Sphingopyxis sp. PAMC25046,1,0,0,0,0,0,0,0
Sphingorhabdus lacus,0,0,2,0,0,0,0,0
Sphingorhabdus sp. JK6,1,0,0,0,0,1,0,0
Sphingorhabdus sp. M41,0,0,0,0,0,1,0,1
Sphingorhabdus sp. SMR4y,0,0,0,0,0,1,0,0
Sphingosinicella sp. BN140058,1,0,0,0,0,0,0,0
Zymomonas mobilis,1,0,1,0,0,0,1,0
Achromobacter denitrificans,0,0,0,1,2,1,0,0
Achromobacter insolitus,0,2,0,0,0,0,0,0
Achromobacter pestifer,0,0,0,0,0,1,3,0
Achromobacter ruhlandii,0,1,0,0,0,0,0,0
Achromobacter sp. B7,2,0,0,0,0,0,0,0
Achromobacter sp. MFA1 R4,0,0,0,0,0,0,2,0
Achromobacter spanius,1,0,0,1,0,0,0,0
Achromobacter xylosoxidans,0,2,1,0,0,0,0,0
Advenella kashmirensis,0,0,0,1,1,0,0,0
Advenella mimigardefordensis,0,0,0,1,0,0,0,0
Alcaligenes aquatilis,0,0,0,1,0,0,0,0
Alcaligenes faecalis,0,2,0,2,0,0,0,0
Bordetella avium,0,0,0,0,0,1,0,1
Bordetella bronchiseptica,1,0,0,0,0,0,0,0
Bordetella flabilis,1,0,0,0,0,0,0,0
Bordetella genomosp. 8,1,0,0,0,0,0,0,0
Bordetella holmesii,0,1,0,0,0,0,0,0
Bordetella petrii,1,0,0,0,0,0,0,0
Bordetella pseudohinzii,1,0,0,0,0,0,0,0
Bordetella sp. H567,0,0,0,0,0,0,1,1
Bordetella sp. HZ20,2,0,0,0,0,0,1,0
Bordetella trematum,0,0,3,0,0,3,2,1
Castellaniella defragrans,0,0,0,2,0,0,0,1
Kerstersia gyiorum,1,0,1,0,0,0,0,0
Oligella urethralis,0,1,0,0,0,0,0,0
Pelistega sp. NLN63,0,1,0,0,0,0,0,0
Pigmentiphaga aceris,0,1,0,0,0,0,0,0
Pigmentiphaga sp. H8,1,0,0,0,0,0,0,0
Pusillimonas sp. DMV24BSW_D,0,0,0,1,0,0,0,0
Pusillimonas sp. ye3,0,0,1,0,1,0,2,2
Taylorella equigenitalis,1,0,0,0,0,1,2,0
Burkholderia ambifaria,0,0,0,0,0,0,1,0
Burkholderia cenocepacia,0,1,1,0,0,0,0,0
Burkholderia cepacia,1,0,0,0,0,0,0,0
Burkholderia diffusa,1,0,0,0,0,0,0,0
Burkholderia glumae,0,0,0,2,0,0,0,0
Burkholderia insecticola,1,0,0,0,0,0,0,0
Burkholderia lata,0,0,0,1,0,2,0,0
Burkholderia metallica,0,0,0,0,0,1,0,0
Burkholderia multivorans,1,0,0,0,0,0,0,0
Burkholderia oklahomensis,2,0,0,0,0,0,0,0
Burkholderia pseudomallei,0,1,0,0,0,0,0,0
Burkholderia seminalis,0,0,0,0,1,0,0,0
Burkholderia sp. Bp7605,0,0,0,1,0,0,0,0
Burkholderia sp. CCGE1003,1,0,0,0,0,0,0,0
Burkholderia sp. DHOD12,0,0,1,0,0,1,0,0
Burkholderia sp. IDO3,0,1,0,1,0,0,0,0
Burkholderia sp. MSMB0856,0,0,0,0,0,0,0,1
Burkholderia sp. NRF60-BP8,0,0,0,0,1,0,0,1
Burkholderia sp. RPE67,0,0,0,0,1,0,0,1
Burkholderia sp. THE68,1,0,0,0,0,0,0,0
Burkholderia stabilis,0,2,0,0,0,0,0,0
Burkholderia territorii,0,0,0,0,0,1,0,0
Burkholderia vietnamiensis,0,0,0,1,0,0,0,0
Pseudomonas mesoacidophila,1,0,0,0,0,0,0,0
Chitinimonas arctica,1,0,0,0,0,0,0,0
Cupriavidus basilensis,8,1,1,0,0,0,0,0
Cupriavidus campinensis,11,1,0,3,0,0,0,0
Cupriavidus gilardii,1,0,0,0,0,0,0,1
Cupriavidus metallidurans,1574,334,123,465,0,0,0,0
Cupriavidus nantongensis,2,0,0,0,0,0,0,0
Cupriavidus necator,9,1,0,1,0,0,0,0
Cupriavidus neocaledonicus,0,1,0,1,0,0,0,0
Cupriavidus oxalaticus,4,0,1,2,0,2,3,0
Cupriavidus pauculus,8,1,0,1,0,0,0,0
Cupriavidus pinatubonensis,3,0,0,3,0,0,0,1
Cupriavidus sp. USMAA2-4,2,0,0,2,0,0,0,0
Cupriavidus taiwanensis,10,3,2,2,2,2,0,2
Lautropia mirabilis,0,1,0,0,1,0,3,1
Mycetohabitans rhizoxinica,1,0,1,0,0,1,0,0
Mycoavidus sp. B2-EB,0,1,0,0,0,1,0,0
Pandoraea fibrosis,1,0,0,0,0,0,0,0
Pandoraea oxalativorans,0,0,0,0,1,0,0,0
Pandoraea pnomenusa,1,0,2,1,0,0,0,0
Pandoraea sp. XY-2,0,0,1,0,1,0,0,0
Pandoraea sputorum,0,0,0,0,0,0,1,0
Pandoraea thiooxydans,1,0,0,3,0,0,0,0
Pandoraea vervacti,1,0,1,0,0,0,0,0
Paraburkholderia caribensis,4,0,0,0,0,0,0,0
Paraburkholderia dokdonella,0,0,0,0,0,0,1,0
Paraburkholderia hospita,1,0,0,0,0,0,0,0
Paraburkholderia megapolitana,1,0,0,0,0,0,0,0
Paraburkholderia sp. 7Q-K02,1,0,0,0,0,0,0,0
Paraburkholderia sp. Msb3,2,1,0,0,0,0,0,0
Paraburkholderia sp. PGU19,1,0,0,0,0,0,0,0
Paraburkholderia sp. SOS3,0,0,0,1,0,0,0,0
Paraburkholderia sprentiae,0,0,0,1,0,0,0,0
Paraburkholderia terrae,0,0,1,0,0,0,0,0
Paraburkholderia tropica,1,0,0,0,0,0,0,0
Polynucleobacter asymbioticus,0,0,0,0,1,1,0,0
Polynucleobacter difficilis,0,0,0,0,0,0,0,1
Polynucleobacter duraquae,0,0,0,1,0,0,0,0
Polynucleobacter necessarius,1,1,2,1,0,0,1,1
Polynucleobacter paneuropaeus,0,0,3,0,0,0,7,2
Polynucleobacter sp. LimPoW16,0,1,0,0,0,0,0,0
Polynucleobacter sp. MWH-UH21B,1,0,0,0,0,0,0,0
Ralstonia insidiosa,2,0,1,0,0,0,0,0
Ralstonia pickettii,0,1,0,0,0,0,0,0
Ralstonia solanacearum,1,2,0,1,0,0,0,0
Paracidovorax avenae,2,0,1,0,0,1,0,0
Paracidovorax citrulli,0,0,0,1,0,0,0,0
Acidovorax sp. 16-35-5,2,0,0,0,0,0,0,0
Acidovorax sp. 1608163,0,0,0,0,0,1,1,0
Acidovorax sp. HDW3,0,0,0,0,0,1,0,0
Acidovorax sp. JMULE5,0,0,0,0,0,0,1,1
Acidovorax sp. KKS102,2,0,0,0,0,0,0,0
Acidovorax sp. RAC01,0,0,0,0,1,1,1,0
Acidovorax sp. T1,1,0,0,1,0,0,0,0
Alicycliphilus denitrificans,0,0,3,1,0,0,2,1
Candidatus Symbiobacter mobilis,0,0,0,0,0,0,1,0
Comamonas koreensis,0,0,0,1,0,0,1,0
Comamonas piscis,0,0,1,0,1,1,2,1
Comamonas sp. NLF-7-7,2,1,0,0,0,0,0,0
Comamonas testosteroni,0,1,2,1,0,0,1,0
Comamonas thiooxydans,1,0,0,0,1,0,0,0
Curvibacter sp. AEP1-3,0,1,0,0,0,0,1,1
Delftia acidovorans,0,0,0,1,0,0,0,0
Diaphorobacter sp. HDW4B,0,0,1,1,0,0,0,0
Hydrogenophaga sp. BPS33,0,0,0,0,0,1,1,0
Hydrogenophaga sp. NH-16,0,0,1,0,0,1,1,0
Hydrogenophaga sp. PAMC20947,1,0,0,0,0,0,0,0
Hydrogenophaga sp. PBL-H3,0,0,0,1,0,0,0,0
Hydrogenophaga sp. RAC07,0,1,0,0,0,0,1,0
Limnohabitans sp. 103DPR2,0,0,0,0,0,0,1,0
Limnohabitans sp. 63ED37-2,0,0,1,0,0,0,0,0
Melaminivora sp. SC2-9,2,0,0,0,1,0,0,1
Ottowia oryzae,0,0,0,1,0,0,0,0
Polaromonas naphthalenivorans,1,0,0,0,0,0,0,0
Polaromonas vacuolata,0,1,1,1,1,0,1,0
Ramlibacter tataouinensis,1,0,1,0,0,0,0,0
Rhodoferax ferrireducens,0,0,0,1,0,0,0,0
Rhodoferax sediminis,0,1,0,0,0,0,0,0
Variovorax paradoxus,1,1,0,0,1,0,1,0
Variovorax sp. HW608,0,0,0,1,0,0,0,0
Variovorax sp. PBL-H6,0,1,0,0,0,0,0,0
Variovorax sp. PBS-H4,0,0,2,0,2,1,0,0
Variovorax sp. RA8,0,0,0,0,0,3,0,0
Collimonas arenae,0,0,1,1,0,0,0,0
Collimonas fungivorans,1,0,0,0,0,0,0,0
Collimonas pratensis,1,0,0,1,0,0,0,0
Duganella sp. AF9R3,0,0,0,0,1,0,0,0
Herbaspirillum frisingense,0,1,0,0,0,0,0,0
Herbaspirillum hiltneri,0,0,1,1,0,0,0,0
Herbaspirillum rubrisubalbicans,0,1,0,0,0,2,4,1
Herbaspirillum sp. meg3,1,0,0,0,0,0,0,0
Herminiimonas arsenitoxidans,1,1,0,0,0,0,0,0
Janthinobacterium agaricidamnosum,1,0,2,1,0,3,6,0
Janthinobacterium lividum,0,2,1,0,1,1,1,0
Janthinobacterium sp. 1_2014MBL_MicDiv,0,0,0,1,0,1,0,0
Janthinobacterium sp. B9-8,0,0,0,0,2,0,1,0
Janthinobacterium sp. LM6,0,0,2,1,0,2,4,0
Janthinobacterium sp. Marseille,1,0,0,0,0,0,0,0
Janthinobacterium sp. SNU WT3,0,0,1,1,2,0,0,0
Massilia albidiflava,1,0,0,0,0,0,0,0
Massilia armeniaca,0,0,0,0,0,1,0,0
Massilia lutea,0,0,0,0,1,0,0,0
Massilia oculi,0,0,0,0,0,1,0,0
Massilia umbonata,0,0,1,0,1,0,0,0
Oxalobacter formigenes,1,0,1,1,0,0,0,0
Undibacterium parvum,0,0,0,1,0,0,0,0
Sutterella faecalis,2,1,0,3,0,0,0,0
Sutterella megalosphaeroides,2,1,0,1,1,0,0,0
Aquaspirillum sp. LM1,0,0,1,0,0,0,0,0
Aquitalea denitrificans,0,0,0,0,1,0,0,0
Aquitalea magnusonii,2,0,0,0,0,0,0,0
Aquitalea sp. THG-DN7.12,0,0,0,1,0,1,0,0
Aquitalea sp. USM4,0,0,1,0,0,0,0,0
Chitinibacter fontanus,1,0,0,0,0,0,0,0
Chitinibacter sp. 2T18,0,1,0,1,1,0,0,0
Chromobacterium haemolyticum,0,1,0,0,0,0,0,0
Chromobacterium sp. 257-1,0,0,0,0,1,1,0,0
Chromobacterium sp. ATCC 53434,0,0,1,0,0,0,0,0
Chromobacterium sp. IIBBL 274-1,0,0,1,0,0,0,0,0
Chromobacterium vaccinii,0,1,1,1,0,0,0,0
Chromobacterium violaceum,0,0,0,1,0,0,0,0
Deefgea sp. D17,0,2,0,0,0,0,0,0
Laribacter hongkongensis,1,0,0,0,0,0,0,0
Pseudogulbenkiania sp. NH8B,0,0,0,1,0,2,3,2
Vogesella sp. LIG4,0,0,0,0,0,0,1,0
Chitinolyticbacter meiyuanensis,0,0,1,0,0,0,0,0
Conchiformibius steedae,0,0,0,0,1,0,0,0
Kingella kingae,0,0,0,1,0,0,0,0
Kingella oralis,0,1,0,0,0,0,0,0
Neisseria animalis,1,1,1,0,0,2,1,0
Neisseria bacilliformis,0,1,0,0,0,0,0,0
Neisseria brasiliensis,0,0,1,0,0,0,0,0
Neisseria canis,1,0,0,0,2,1,0,0
Neisseria chenwenguii,0,0,1,1,0,0,0,0
Neisseria dentiae,1,0,0,2,2,0,0,0
Neisseria elongata,2,0,0,0,0,0,0,0
Neisseria flavescens,0,0,0,0,0,1,2,1
Neisseria lactamica,0,1,0,0,0,0,0,0
Neisseria meningitidis,0,0,1,0,0,0,0,0
Neisseria polysaccharea,2,0,1,0,0,0,0,0
Neisseria shayeganii,2,0,0,0,0,1,1,0
Neisseria sp. KEM232,0,3,1,0,0,0,1,0
Neisseria wadsworthii,1,0,0,0,2,0,1,0
Neisseria weaveri,0,1,1,0,0,1,1,1
Neisseria zalophi,0,1,1,1,1,0,0,0
Neisseria zoodegmatis,1,0,0,0,0,0,0,0
Simonsiella muelleri,0,0,2,1,1,0,1,1
Snodgrassella alvi,1,1,0,0,0,0,0,0
Vitreoscilla filiformis,0,0,1,0,0,0,0,0
Vitreoscilla sp. C1,1,0,1,0,0,0,0,0
Candidatus Nitrotoga sp. AM1P,1,0,0,1,0,1,1,0
Ferriphaselus amnicola,1,0,1,0,0,0,1,0
Sideroxydans lithotrophicus,0,0,0,0,0,0,2,0
Sulfuricella denitrificans,1,1,0,0,1,0,0,0
Sulfuriferula plumbiphila,0,0,0,1,2,1,1,0
Sulfuriferula sp. AH1,0,1,0,0,0,0,0,0
Methylotenera mobilis,0,1,0,1,0,0,0,0
Nitrosomonas communis,1,0,0,0,0,0,0,0
Nitrosomonas eutropha,0,2,3,3,1,5,4,2
Nitrosomonas sp. Is79A3,0,2,0,2,0,0,0,0
Nitrosomonas stercoris,0,0,0,0,0,0,0,2
Nitrosomonas ureae,0,0,0,0,1,0,1,0
Nitrosospira lacus,3,0,0,1,0,0,0,0
Denitratisoma sp. DHT3,0,0,1,0,0,0,0,0
Sterolibacterium denitrificans,1,1,0,0,1,0,0,0
Sulfuritalea hydrogenivorans,0,0,0,0,0,0,0,1
Sulfuritortus calidifontis,1,0,0,0,0,0,0,0
Thiobacillus denitrificans,0,0,0,0,0,1,0,0
Dechloromonas aromatica (nom. nud.),0,0,0,1,1,0,0,0
Aromatoleum aromaticum,1,0,0,0,0,0,0,0
Parazoarcus communis,1,0,3,3,1,0,4,1
Azoarcus olearius,1,0,0,0,0,0,0,0
Azoarcus sp. CIB,0,1,0,0,0,0,0,0
Azoarcus sp. DD4,0,0,0,0,1,0,1,0
Azoarcus sp. KH32C,0,0,0,0,1,0,1,0
Azoarcus sp. M9-3-2,1,0,0,0,0,0,0,0
Azoarcus sp. SY39,1,0,0,0,0,0,0,0
Thauera aromatica,1,0,0,0,0,0,0,0
Thauera chlorobenzoica,0,1,0,2,0,0,0,0
Thauera humireducens,0,0,0,1,0,0,0,0
Thauera sp. K11,1,0,0,0,0,1,0,0
Bradymonas sediminis,0,0,2,0,1,2,1,1
Desulfatibacillum aliphaticivorans,1,0,0,0,1,1,1,0
Desulfobacter hydrogenophilus,0,0,0,2,0,0,0,0
Desulfobacter postgatei,0,1,0,2,1,1,1,0
Desulforapulum autotrophicum,0,0,0,0,0,0,0,1
Desulfobacula toluolica,0,0,1,0,0,1,0,0
Desulfococcus multivorans,1,1,1,1,0,0,0,0
Desulfosudis oleivorans,2,2,1,0,0,0,1,0
Desulfosarcina alkanivorans,0,0,0,1,0,2,2,0
Desulfosarcina ovata,1,1,1,1,0,0,0,1
Desulfobulbus oralis,0,1,2,2,1,4,2,2
Desulfobulbus propionicus,0,0,3,2,1,3,1,2
Desulfocapsa sulfexigens,0,1,0,0,0,0,0,0
Desulfopila sp. IMCC35004,1,0,0,0,0,0,0,0
Desulfopila sp. IMCC35005,0,1,0,1,0,0,0,0
Desulfotalea psychrophila,1,0,4,1,0,0,1,0
Desulfurivibrio alkaliphilus,0,0,2,1,1,1,1,1
Desulfomicrobium baculatum,2,1,0,0,0,0,0,0
Desulfomicrobium orale,0,0,0,0,0,1,0,0
Desulfocurvibacter africanus,0,0,3,1,0,0,2,0
Candidatus Desulfovibrio trichonymphae,1,1,3,0,1,0,2,0
Oleidesulfovibrio alaskensis,1,0,1,0,0,0,0,0
Desulfovibrio carbinolicus,0,0,0,0,0,0,0,1
Desulfovibrio desulfuricans,1,3,2,0,0,1,1,0
Desulfovibrio fairfieldensis,1,0,1,1,2,0,0,0
