species,abundance_cols.Healthy_stool_100_100_noerr,abundance_cols.Healthy_stool_100_10_noerr,abundance_cols.Healthy_stool_100_1_noerr,abundance_cols.Healthy_stool_100_50_noerr,abundance_cols.Healthy_stool_10_100_noerr,abundance_cols.Healthy_stool_10_10_noerr,abundance_cols.Healthy_stool_10_1_noerr,abundance_cols.Healthy_stool_10_50_noerr
Kutzneria albida,2,1,0,0,1,0,0,1
Lentzea guizhouensis,2,0,0,3,4,4,1,1
Prauserella marina,2,1,0,0,0,0,0,0
Pseudonocardia autotrophica,0,2,1,0,0,0,0,0
Pseudonocardia dioxanivorans,5,1,2,1,0,0,0,2
Pseudonocardia sp. AL041005-10,1,1,1,0,4,2,3,1
Pseudonocardia sp. CGMCC 4.1532,2,1,0,1,2,0,0,0
Pseudonocardia sp. Gen01,6,1,0,1,3,2,0,1
Pseudonocardia sp. HH130629-09,0,0,0,2,1,1,1,0
Pseudonocardia sp. HH130630-07,2,0,1,2,0,0,0,0
Saccharomonospora azurea,0,0,0,2,1,0,0,0
Saccharomonospora cyanea,1,1,0,0,0,0,0,0
Saccharomonospora glauca,0,1,0,0,0,0,0,0
Saccharomonospora marina,7,0,0,0,0,0,0,0
Saccharomonospora xinjiangensis,1,0,1,1,5,1,1,0
Saccharomonospora viridis,1,1,0,3,0,0,0,0
Saccharopolyspora coralli,0,1,2,1,4,1,4,0
Saccharopolyspora erythraea,4,1,1,1,0,0,0,0
Saccharopolyspora sp. ASAGF58,2,0,0,5,1,2,1,0
Saccharothrix espanaensis,2,2,1,0,1,0,0,1
Saccharothrix syringae,5,2,3,1,6,3,3,3
Kitasatospora albolonga,0,2,1,0,0,0,0,0
Kitasatospora aureofaciens,0,0,0,0,3,1,0,0
Kitasatospora setae,2,1,1,3,8,7,2,3
Kitasatospora sp. MMS16-BH015,5,0,14,5,9,5,14,13
Kitasatospora sp. NA04385,1,2,0,3,0,2,0,0
Streptacidiphilus bronchialis,1,6,0,4,0,0,0,0
Streptacidiphilus sp. P02-A3a,3,0,1,0,1,2,1,1
Streptacidiphilus sp. PB12-B1b,0,1,1,2,0,0,0,0
Streptomyces actuosus,3,0,0,1,0,0,0,0
Streptomyces albireticuli,2,0,0,1,0,0,0,0
Streptomyces alboflavus,1,0,0,0,0,0,0,0
Streptomyces noursei,1,1,1,3,0,2,0,0
Streptomyces albus,3,1,1,2,9,3,0,4
Streptomyces alfalfae,0,1,0,0,0,0,0,0
Streptomyces ambofaciens,0,3,0,2,0,0,0,0
Streptomyces antibioticus,0,1,0,1,0,0,0,0
Streptomyces anulatus,1,0,0,1,0,0,0,0
Streptomyces aquilus,1,1,2,0,2,1,2,0
Streptomyces asterosporus,0,1,0,0,0,0,0,0
Streptomyces atratus,1,1,0,2,4,1,0,0
Streptomyces aureoverticillatus,1,0,1,0,0,0,0,0
Streptomyces autolyticus,0,1,0,0,0,0,0,0
Streptomyces avermitilis,0,0,0,2,0,0,0,0
Streptomyces bingchenggensis,2,1,0,1,1,2,1,0
Streptomyces cacaoi,1,2,0,1,5,3,3,2
Streptantibioticus cattleyicolor,2,1,0,2,0,2,1,0
Streptomyces cavourensis,1,0,0,0,1,0,0,1
Streptomyces chartreusis,1,5,1,3,4,4,0,1
Streptomyces clavuligerus,1,3,0,2,3,6,1,2
Streptomyces coelicolor,1,0,0,0,0,0,0,0
Streptomyces collinus,0,1,0,0,0,0,0,0
Streptomyces cyaneochromogenes,2,1,0,2,1,4,2,3
Streptomyces davaonensis,1,1,2,0,2,2,1,0
Streptomyces dengpaensis,3,2,14,2,8,9,13,6
Streptomyces exfoliatus,2,1,0,1,6,1,0,1
Streptomyces ficellus,0,1,2,0,1,0,1,0
Streptomyces finlayi,1,1,4,4,1,2,6,4
Streptomyces fradiae,0,0,1,0,0,0,0,0
Streptomyces microflavus,0,1,1,1,4,1,0,0
Streptomyces gilvosporeus,1,6,0,3,7,5,3,0
Streptomyces glaucescens,4,7,0,1,5,1,2,0
Streptomyces globisporus,2,1,0,2,8,3,4,1
Streptomyces griseochromogenes,0,1,1,1,0,0,0,0
Streptomyces griseorubiginosus,3,2,0,0,3,5,0,3
Streptomyces harbinensis,1,2,0,0,0,0,0,0
Streptomyces hawaiiensis,2,0,0,2,3,2,2,1
Streptomyces hundungensis,2,3,0,2,0,0,0,0
Streptomyces hygroscopicus,3,1,0,2,0,0,0,0
Streptomyces katrae,0,0,1,1,0,0,0,0
Streptomyces koyangensis,1,0,0,0,4,5,3,5
Streptomyces lavendulae,2,5,2,3,28,13,8,4
Streptomyces leeuwenhoekii,0,0,1,0,0,0,0,0
Streptomyces lincolnensis,1,1,0,1,0,0,0,0
Streptomyces lunaelactis,2,0,0,1,2,1,0,2
Streptomyces luteoverticillatus,0,2,0,0,0,0,0,0
Streptomyces lydicus,2,3,1,1,7,2,7,2
Streptomyces nigra,2,1,0,3,0,0,0,0
Streptomyces nitrosporeus,1,0,0,1,0,0,0,0
Streptomyces niveus,3,2,1,1,0,0,0,0
Streptomyces nodosus,1,2,1,1,2,3,2,3
Streptomyces noursei,2,0,0,0,0,0,0,0
Streptomyces olivoreticuli,4,1,1,2,2,3,3,3
Streptomyces pactum,1,0,0,0,0,0,0,0
Streptomyces paludis,1,3,1,3,2,0,2,0
Streptomyces peucetius,2,0,18,6,5,10,14,6
Streptomyces platensis,0,0,0,1,0,1,1,0
Streptomyces pluripotens,1,0,0,0,0,0,0,0
Streptomyces prasinus,0,0,0,2,0,0,0,0
Streptomyces pratensis,0,0,1,0,1,1,1,1
Streptomyces pristinaespiralis,0,1,0,0,0,0,0,0
Streptomyces qaidamensis,0,0,0,2,0,0,0,0
Streptomyces rectiverticillatus,0,0,0,1,0,0,0,0
Streptomyces rimosus,2,5,1,2,3,0,4,0
Streptomyces rochei,1,0,1,3,0,1,1,1
Streptomyces roseochromogenus,1,2,0,2,0,0,0,0
Streptomyces rubrolavendulae,1,0,0,0,0,0,0,0
Streptomyces rutgersensis,1,4,16,5,8,8,23,6
Streptomyces sampsonii,1,0,0,1,0,0,0,0
Streptomyces scabiei,6,1,1,1,1,3,2,5
Streptomyces seoulensis,2,1,1,2,2,1,1,0
Streptomyces sp. 2323.1,0,1,0,2,3,1,1,2
Streptomyces sp. 3211,1,1,0,0,0,0,0,0
Streptomyces sp. 3214.6,1,1,21,7,9,14,22,12
Streptomyces sp. 604F,0,0,0,1,0,0,0,0
Streptomyces sp. 769,4,1,0,1,1,2,1,0
Streptomyces sp. ADI95-16,4,7,12,2,3,9,13,6
Streptomyces sp. C8S0,1,0,0,0,1,0,0,0
Streptomyces sp. CB04723,1,0,0,0,0,0,0,0
Streptomyces sp. CB09001,3,0,17,2,2,10,13,4
Streptomyces sp. CCM_MD2014,4,1,0,0,2,2,1,2
Streptomyces sp. CdTB01,3,2,1,2,7,2,2,2
Streptomyces sp. CLI2509,0,0,0,1,0,0,0,0
Streptomyces sp. CMB-StM0423,1,1,0,0,2,0,0,0
Streptomyces sp. CNQ-509,1,1,1,1,0,0,0,0
Streptomyces sp. DSM 40868,4,0,0,0,0,0,0,0
Streptomyces sp. endophyte_N2,1,0,0,0,0,0,0,0
Streptomyces sp. fd1-xmd,2,1,0,1,1,1,1,2
Streptomyces sp. Go-475,2,2,0,1,0,0,0,0
Streptomyces sp. GS7,1,0,0,0,0,0,0,0
Streptomyces sp. GY16,3,1,2,0,0,0,0,0
Streptomyces sp. HF10,1,0,0,0,3,1,1,3
Streptomyces sp. HM190,1,0,0,0,0,0,0,0
Streptomyces sp. INR7,1,0,0,3,0,0,0,0
Streptomyces sp. JB150,4,0,2,0,3,1,0,0
Streptomyces sp. jing01,3,1,0,1,0,0,0,0
Streptomyces sp. M2,1,1,9,6,3,10,24,7
Streptomyces sp. M56,0,0,0,1,0,0,0,0
Streptomyces sp. Mg1,0,2,1,0,3,3,1,1
Streptomyces sp. MOE7,0,0,0,1,0,0,0,0
Streptomyces sp. NA00687,2,0,0,0,0,0,0,0
Streptomyces sp. NA02536,1,0,0,0,0,0,0,0
Streptomyces sp. NA02950,4,0,0,0,0,0,0,0
Streptomyces sp. NA04227,1,2,1,7,9,7,1,3
Streptomyces sp. NHF165,1,1,0,3,1,2,1,3
Streptomyces sp. PAMC 26508,1,0,0,0,0,0,0,0
Streptomyces sp. QHH-9511,4,2,1,4,1,2,5,9
Streptomyces sp. QMT-12,0,1,1,0,0,0,0,0
Streptomyces sp. QMT-28,0,3,2,2,0,0,0,0
Streptomyces sp. Rer75,1,3,0,0,2,6,0,1
Streptomyces sp. RLB1-33,0,1,2,1,5,2,0,0
Streptomyces sp. RLB3-6,0,0,0,1,0,0,0,0
Streptomyces sp. RPA4-2,1,2,20,2,2,10,13,7
Streptomyces sp. RTd22,1,2,0,4,3,1,3,0
Streptomyces sp. S1D4-14,0,2,0,0,0,0,0,0
Streptomyces sp. S501,0,1,0,0,0,0,0,0
Streptomyces sp. S8,0,0,0,0,0,1,0,0
Streptomyces sp. SAT1,0,1,0,1,3,2,0,0
Streptomyces sp. Sge12,1,0,0,1,0,0,0,0
Streptomyces sp. SirexAA-E,5,0,0,1,0,0,0,0
Streptomyces sp. SM18,3,1,0,0,5,1,0,0
Streptomyces sp. SUK 48,2,0,0,2,0,0,0,0
Streptomyces sp. SYP-A7193,0,0,0,1,0,0,0,0
Streptomyces sp. T44,2,3,0,2,0,0,0,0
Streptomyces sp. TLI_053,1,1,0,1,0,0,0,0
Streptomyces sp. TN58,1,1,0,0,0,1,0,0
Streptomyces sp. Tu 2975,0,1,0,1,0,0,0,0
Streptomyces sp. Tue 6075,1,1,1,0,0,1,0,0
Streptomyces sp. WAC 01438,0,1,0,0,0,0,0,0
Streptomyces sp. WAC 01529,0,0,0,1,1,2,1,1
Streptomyces sp. Z022,1,1,1,0,0,0,0,0
Streptomyces sp. Z423-1,2,0,0,0,3,0,1,0
Streptomyces sp. ZFG47,2,0,0,0,0,0,0,0
Streptomyces spectabilis,0,1,1,1,0,0,0,0
Streptomyces spongiicola,1,1,3,1,4,1,2,0
Streptomyces subrutilus,2,0,0,1,3,3,0,0
Streptomyces tendae,4,0,1,3,1,1,0,2
Streptomyces tirandamycinicus,2,3,2,2,2,1,0,0
Streptomyces tsukubensis,3,7,16,6,5,9,14,8
Streptomyces venezuelae,10,1,3,6,6,1,2,1
Streptomyces vietnamensis,1,2,0,0,0,0,0,0
Streptomyces vinaceus,0,1,0,1,0,0,0,0
Streptomyces violaceusniger,1,0,0,0,0,0,0,0
Streptomyces xiamenensis,1,0,0,0,0,0,0,0
Streptomyces xinghaiensis,1,0,0,0,0,0,0,0
Nocardiopsis alba,1,1,0,1,0,0,0,0
Nocardiopsis dassonvillei,3,2,3,2,8,10,1,2
Nocardiopsis gilva,3,0,0,0,0,0,0,0
Streptomonospora sp. M2,0,1,3,3,3,1,0,0
Thermobifida fusca,0,1,7,2,1,2,5,1
Nonomuraea sp. ATCC 55076,4,1,0,0,1,0,0,0
Nonomuraea sp. WYY166,1,1,0,3,0,0,0,0
Streptosporangium roseum,3,2,0,1,0,0,0,0
Streptosporangium sp. caverna,2,2,2,4,1,1,2,0
Actinomadura amylolytica,3,1,3,3,4,4,4,4
Actinomadura sp. NAK00032,3,4,0,7,6,4,3,7
Actinomadura sp. WMMA1423,2,1,0,0,0,0,0,0
Actinomadura sp. WMMB 499,1,1,2,2,3,4,3,1
Actinomadura verrucosospora,2,1,0,1,0,0,0,0
Thermomonospora curvata,1,1,0,0,0,0,0,0
Lancefieldella parvula,18,10,21,11,7,6,17,5
Libanicoccus massiliensis,28,30,77,40,114,94,98,73
Olsenella sp. GAM18,37,30,20,46,84,59,45,30
Olsenella sp. oral taxon 807,3,10,0,5,2,4,1,1
Olsenella uli,8,4,1,5,2,0,1,2
Olsenella umbonata,61,17,11,24,11,14,11,20
Parolsenella catena,39,14,18,38,109,52,29,33
Collinsella aerofaciens,6014,10134,11051,17853,59552,38493,25667,23055
Coriobacterium glomerans,8,7,3,12,16,4,4,5
Adlercreutzia equolifaciens,7646,2317,922,3322,44,38,36,24
Adlercreutzia sp. 8CFCBH1,38,8,8,10,0,0,0,0
Arabia massiliensis,116,21,13,35,5,4,3,7
Cryptobacterium curtum,20,6,3,10,4,1,0,0
Denitrobacterium detoxificans,67,29,15,38,26,17,18,8
Eggerthella lenta,8763,1336,511,1889,30,20,16,14
Eggerthella sp. YY7918,73,22,35,24,54,42,36,35
Gordonibacter pamelaeae,7858,1093,484,1601,328,179,156,140
Gordonibacter urolithinfaciens,996,139,64,190,63,40,27,28
Phoenicibacter congonensis,51,37,13,40,10,13,7,10
Slackia heliotrinireducens,104,51,29,57,61,44,25,28
Egibacter rhizosphaerae,2,1,1,0,2,2,0,0
Egicoccus halophilus,0,0,0,1,0,0,0,0
Euzebya sp. DY32-46,1,2,1,0,0,0,0,0
Baekduia soli,1,2,0,1,0,0,1,0
Rubrobacter radiotolerans,1,0,0,0,0,0,0,0
Rubrobacter sp. SCSIO 52909,3,0,0,1,0,0,0,0
Rubrobacter sp. SCSIO 52915,0,0,0,1,3,2,0,2
Rubrobacter xylanophilus,2,2,2,0,0,0,0,0
Conexibacter woesei,1,1,1,1,4,1,2,0
Aquifex aeolicus,2,2,1,0,0,0,0,1
Hydrogenobacter sp. T-8,1,2,0,2,0,1,3,2
Hydrogenobacter thermophilus,0,2,0,3,0,0,0,0
Hydrogenobaculum sp. Y04AAS1,0,0,0,1,0,0,0,0
Thermocrinis albus,0,5,21,9,7,12,19,11
Thermocrinis minervae,1,2,1,1,0,0,0,0
Thermocrinis ruber,1,0,1,1,0,0,0,0
Persephonella marina,1,4,3,4,6,2,0,3
Sulfurihydrogenibium azorense,1,0,2,0,0,0,0,0
Sulfurihydrogenibium sp. YO3AOP1,0,2,4,1,0,0,0,0
Desulfurobacterium thermolithotrophum,6,1,0,4,4,0,2,1
Thermovibrio ammonificans,1,2,1,1,0,0,0,0
Chthonomonas calidirosea,1,2,10,2,1,11,14,10
Fimbriimonas ginsengisoli,1,1,0,1,0,0,0,0
Bacteroides caccae,12403,16930,6933,10612,110,254,465,238
Bacteroides caecimuris,2187,1411,765,1056,275,251,329,262
Bacteroides cellulosilyticus,18118,13141,5488,8521,215,318,538,351
Bacteroides coprosuis,105,83,119,72,22,58,82,54
Bacteroides fragilis,19299,15973,7402,11045,2490,2362,2369,2641
Bacteroides helcogenes,1407,1495,991,1165,408,540,592,638
Prevotella heparinolytica,776,878,656,660,248,296,433,341
Bacteroides intestinalis,15006,5936,2826,7707,845,1049,916,1157
Bacteroides ovatus,22785,28262,11165,18042,599,617,594,738
Bacteroides sp. A1C1,1389,2516,2232,3626,6554,6558,4421,8351
Bacteroides sp. CACC 737,1118,2012,1988,2954,6064,5817,4021,7454
Bacteroides sp. CBA7301,1463,1092,706,897,167,267,432,283
Bacteroides sp. HF-5287,9071,3268,1679,3982,543,506,603,464
Bacteroides thetaiotaomicron,27700,23002,10900,16411,1005,1576,2370,1412
Bacteroides uniformis,8316,19495,20734,33055,71544,69539,46367,88660
Bacteroides xylanisolvens,8485,5421,2245,3504,282,317,284,440
Bacteroides zoogleoformans,641,630,688,517,206,299,420,362
Barnesiella viscericola,595,762,638,539,304,296,374,237
Dysgonomonas sp. HDW5A,10,14,2,12,0,0,0,0
Dysgonomonas sp. HDW5B,17,21,30,26,6,13,28,12
Fermentimonas caenicola,40,34,46,24,15,24,33,23
Petrimonas mucosa,83,60,108,55,33,47,116,56
Proteiniphilum saccharofermentans,62,77,185,65,50,103,174,87
Duncaniella dubosii,82,80,194,79,54,77,174,75
Muribaculum intestinale,60,77,202,66,49,100,171,92
Muribaculum sp. TLL-A4,51,83,175,72,67,89,171,81
Butyricimonas faecalis,270,277,722,291,395,455,703,381
Odoribacter splanchnicus,12464,8302,3285,5177,161,156,139,164
Paludibacter propionicigenes,55,47,72,35,19,33,53,25
Porphyromonas asaccharolytica,72,37,77,38,28,29,78,46
Porphyromonas cangingivalis,31,27,90,36,30,53,70,32
Porphyromonas crevioricanis,46,34,78,34,21,39,71,38
Porphyromonas gingivalis,143,99,130,99,47,66,106,57
Alloprevotella sp. E39,83,83,294,84,64,151,275,108
Paraprevotella xylaniphila,11565,2673,1837,3688,971,902,1062,755
Prevotella dentalis,441,495,3059,669,679,1635,3094,1457
Prevotella denticola,465,348,2127,528,435,1043,2071,980
Hoylesella enoeca,402,238,1205,323,258,609,1156,553
Prevotella fusca,435,355,2458,547,488,1190,2506,1201
Prevotella intermedia,3315,1122,3550,1599,701,1639,3344,1593
Prevotella jejuni,676,262,1064,374,197,540,1097,492
Prevotella melaninogenica,684,563,3884,851,825,1951,3876,1818
Segatella oris,336,428,3538,690,774,1766,3497,1618
Xylanibacter ruminicola,313,716,6146,1181,1273,3068,6336,2989
Prevotella scopos,344,197,1124,303,234,569,1092,530
Prevotella sp. oral taxon 299,332,147,633,223,139,313,623,277
Alistipes communis,428,578,456,841,2496,1511,1019,925
Alistipes dispar,287,387,369,581,1928,1190,794,676
Alistipes finegoldii,8040,9295,3998,6210,2656,1616,1111,977
Alistipes indistinctus,165,143,89,149,270,186,137,122
Alistipes megaguti,213,250,355,416,1211,829,563,545
Alistipes onderdonkii,696,741,520,897,1890,1152,826,699
Alistipes shahii,10069,3730,1704,5249,2042,1296,911,790
Alistipes sp. dk3624,93,112,127,159,339,260,205,158
Mucinivorans hirudinis,29,37,89,46,57,73,106,44
Parabacteroides distasonis,11366,18701,7724,11989,819,941,806,1059
Parabacteroides sp. CT06,178,282,165,207,111,90,102,78
Tannerella forsythia,126,112,149,85,37,66,164,74
Tannerella serpentiformis,66,70,121,73,68,73,114,65
Tenuifilum thalassicum,13,10,4,8,0,7,8,5
Labilibaculum antarcticum,27,22,69,29,9,36,63,25
Alkalitalea saponilacus,15,15,23,13,2,6,16,13
Draconibacterium orientale,22,26,36,22,4,12,21,12
Draconibacterium sp. M1,15,19,36,19,11,14,29,14
Salinivirga cyanobacteriivorans,12,10,47,15,15,18,40,22
Arachidicoccus ginsenosidivorans,7,13,24,13,10,10,20,12
Arachidicoccus sp. B3-10,9,8,9,6,5,9,16,7
Arachidicoccus sp. BS20,8,7,41,7,9,17,26,20
Arachidicoccus sp. KIS59-12,16,9,28,17,11,14,35,17
Chitinophaga caeni,16,10,18,4,6,15,24,11
Chitinophaga pinensis,23,31,89,29,40,57,90,53
Chitinophaga sp. 1303,2,0,3,1,6,0,2,1
Chitinophaga sp. H33E-04,14,18,36,18,14,20,34,15
Chitinophaga sp. MD30,10,10,22,7,10,15,34,13
Chitinophaga sp. XS-30,11,15,37,13,10,32,37,14
Filimonas lacunae,15,15,29,14,7,8,30,6
Flavihumibacter sp. SB-02,9,16,27,10,9,14,33,19
Flavisolibacter ginsenosidimutans,6,9,35,3,10,16,39,16
Flavisolibacter sp. 17J28-1,13,13,10,5,6,6,10,1
Flavisolibacter tropicus,8,8,15,13,6,18,19,8
Lacibacter sp. S13-6-6,12,15,17,14,1,5,16,6
Niabella ginsenosidivorans,11,12,10,8,6,8,14,13
Niabella soli,9,6,7,4,0,0,0,0
Niastella koreensis,17,18,35,18,10,16,29,20
Panacibacter ginsenosidivorans,6,10,27,7,5,13,21,15
Paraflavitalea soli,21,17,39,23,12,17,34,12
Pseudobacter ginsenosidimutans,14,16,67,23,17,33,67,27
Candidatus Amoebophilus asiaticus,2,2,7,0,2,3,1,2
Candidatus Cardinium hertigii,2,1,0,0,0,0,0,0
Cardinium endosymbiont of Encarsia pergandiella,1,0,0,0,0,0,0,0
Cardinium endosymbiont of Sogatella furcifera,0,2,30,5,5,7,20,14
Bernardetia litoralis,7,4,6,5,0,1,5,3
Algoriphagus machipongonensis,7,9,17,7,7,9,19,6
Algoriphagus sanaruensis,8,4,1,2,3,4,3,7
Aquiflexum balticum,7,12,31,9,8,25,37,12
Belliella baltica,8,7,2,3,0,0,0,0
Cyclobacterium amurskyense,6,5,2,1,0,0,0,0
Cyclobacterium marinum,12,11,13,7,3,2,11,3
Echinicola rosea,12,15,45,11,15,16,40,35
Echinicola sp. LN3S3,7,10,19,6,6,13,20,7
Echinicola strongylocentroti,13,10,15,11,10,12,22,12
Echinicola vietnamensis,12,11,29,7,8,9,25,17
Allopseudarcicella aquatilis,13,4,3,5,0,0,0,0
Arcticibacterium luteifluviistationis,13,12,11,6,1,2,6,5
Cytophaga hutchinsonii,11,5,8,4,0,0,1,0
Dyadobacter fermentans,18,20,14,10,10,9,18,7
Fibrella aestuarina,9,9,19,3,8,14,17,12
Fibrella sp. ES10-3-2-2,13,8,27,15,11,21,32,19
Leadbetterella byssophila,14,10,26,12,4,12,15,11
Rhodocytophaga sp. 172606-1,16,10,36,12,7,18,32,21
Runella slithyformis,12,12,7,5,8,12,10,12
Runella sp. HYN0085,7,10,10,6,6,6,9,3
Runella sp. SP2,8,2,7,8,0,0,0,0
Spirosoma aerolatum,1,3,25,6,4,9,35,14
Spirosoma montaniterrae,6,4,16,7,6,14,26,12
Spirosoma pollinicola,4,8,45,16,8,23,48,17
Spirosoma radiotolerans,6,9,21,11,6,11,21,8
Spirosoma rigui,10,16,15,12,6,8,18,17
Spirosoma sp. BT328,12,9,3,5,11,5,1,0
Spirosoma sp. CJU-R4,11,3,4,2,12,9,10,4
Spirosoma sp. I-24,7,7,45,5,10,13,30,23
Spirosoma sp. KCTC 42546,9,14,39,18,16,23,46,28
Spirosoma sp. KUDC1026,7,9,47,14,14,26,61,16
Spirosoma sp. PL0136,10,8,4,7,5,3,1,2
Spirosoma sp. TS118,8,14,27,14,17,19,27,26
Flammeovirga pectinis,6,13,5,4,0,0,0,0
Flammeovirga sp. MY04,23,11,3,7,3,1,1,1
Chryseolinea soli,13,8,19,16,10,15,16,12
Adhaeribacter sp. KUDC8001,13,9,35,7,8,11,30,13
Adhaeribacter swui,5,9,31,6,13,21,34,17
Hymenobacter jejuensis,13,12,24,8,15,17,30,18
Hymenobacter nivis,4,6,26,7,6,14,25,10
Hymenobacter oligotrophus,4,7,26,7,22,23,34,19
Hymenobacter sedentarius,9,9,21,11,16,17,26,12
Hymenobacter sp. 17J36-26,9,2,1,3,1,0,5,0
Hymenobacter sp. APR13,5,8,44,10,13,18,43,22
Hymenobacter sp. BRD128,7,5,20,3,5,7,7,9
Hymenobacter sp. BRD67,3,4,0,2,1,1,0,1
Hymenobacter sp. BRD72,2,8,14,5,8,7,17,6
Hymenobacter sp. BT18,5,6,27,10,11,13,32,17
Hymenobacter sp. BT182,7,3,2,8,3,7,3,4
Hymenobacter sp. DG01,3,9,17,7,6,12,15,4
Hymenobacter sp. DG25A,4,7,13,5,2,13,14,9
Hymenobacter sp. DG25B,2,5,2,3,0,0,0,0
Hymenobacter sp. HDW8,1,9,0,4,1,0,0,0
Hymenobacter sp. NBH84,1,3,6,8,5,5,5,6
Hymenobacter sp. PAMC 26554,6,7,33,6,15,17,34,10
Hymenobacter sp. PAMC 26628,7,3,5,9,8,8,6,14
Hymenobacter sp. TS19,10,8,36,6,7,18,44,14
Hymenobacter swuensis,10,4,1,5,0,0,0,0
Nibribacter sp. BT10,6,10,29,8,2,15,21,9
Pontibacter actiniarum,5,4,21,7,5,11,16,7
Pontibacter akesuensis,13,10,23,9,12,21,24,14
Pontibacter korlensis,8,11,40,17,15,22,45,26
Pontibacter pudoricolor,14,11,35,6,4,11,28,12
Pontibacter russatus,8,8,22,7,12,12,21,10
Pontibacter sp. SGAir0037,17,11,20,6,11,16,24,9
Rufibacter sp. DG15C,11,5,63,12,13,32,57,30
Rufibacter sp. DG31D,1,9,15,5,9,4,17,4
Rufibacter tibetensis,7,14,34,11,6,27,29,19
Marivirga tractuosa,5,2,3,3,0,0,0,0
Roseivirga pacifica,4,7,4,4,9,5,8,10
Blattabacterium cuenoti,1,2,1,1,0,0,0,0
Blattabacterium sp. (Blatta orientalis),0,1,4,1,5,3,3,4
Blattabacterium sp. (Cryptocercus kyebangensis),1,1,0,1,0,0,0,0
Blattabacterium sp. (Mastotermes darwiniensis),0,1,0,2,0,0,0,0
Blattabacterium sp. (Nauphoeta cinerea),0,0,0,1,0,0,0,0
Blattabacterium sp. DPU,0,0,1,0,0,0,0,0
Fluviicola taffensis,15,3,25,8,7,9,19,8
Owenweeksia hongkongensis,9,5,1,6,1,0,0,0
Aequorivita sp. H23M31,4,7,17,7,6,9,21,3
Aequorivita sublithincola,2,3,13,6,2,2,16,7
Algibacter alginicilyticus,8,8,4,9,0,0,0,0
Algibacter sp. L1A34,3,7,14,6,3,8,12,4
Algibacter sp. L3A6,2,5,1,0,0,0,0,0
Antarcticibacterium flavum,4,4,13,4,4,7,7,8
Antarcticibacterium sp. PAMC 28998,8,8,17,8,3,11,17,13
Aquimarina sp. AD1,8,11,26,10,3,12,31,16
Aquimarina sp. AD10,9,4,0,2,0,0,0,0
Aquimarina sp. BL5,6,4,2,2,0,0,0,0
Aquimarina sp. TRL1,9,7,22,4,4,7,17,7
Arenibacter algicola,7,7,5,14,10,6,8,11
Aureitalea sp. RR4-38,7,2,4,0,1,1,6,3
Capnocytophaga canimorsus,27,12,40,25,9,28,38,18
Capnocytophaga cynodegmi,6,8,2,10,4,3,4,8
Capnocytophaga endodontalis,6,2,12,7,1,5,7,6
Capnocytophaga gingivalis,6,13,36,9,13,18,32,12
Capnocytophaga haemolytica,14,10,48,11,13,34,52,26
Capnocytophaga leadbetteri,3,5,9,2,1,2,8,1
Capnocytophaga ochracea,2,2,14,4,2,7,19,10
Capnocytophaga sp. FDAARGOS_737,5,6,4,3,1,0,0,0
Capnocytophaga sp. H2931,1,2,0,5,2,2,1,1
Capnocytophaga sp. H4358,3,0,0,1,0,0,0,0
Capnocytophaga sp. oral taxon 323,1,0,0,1,0,0,0,0
Capnocytophaga sp. oral taxon 864,2,1,0,1,0,0,0,0
Capnocytophaga sp. oral taxon 878,23,13,8,3,0,0,0,0
Capnocytophaga sp. oral taxon 902,2,3,0,1,0,0,0,0
Capnocytophaga sputigena,14,16,3,5,0,3,3,0
Capnocytophaga stomatis,12,13,20,19,1,13,26,12
Cellulophaga algicola,3,4,2,2,1,2,0,2
Cellulophaga baltica,7,6,6,1,2,5,3,1
Cellulophaga lytica,7,8,14,6,5,9,15,5
Cellulophaga sp. L1A9,7,5,3,9,0,0,0,0
Changchengzhania lutea,6,1,1,4,0,0,0,0
Costertonia aggregata,8,9,17,9,2,5,18,6
Croceibacter atlanticus,4,9,15,5,6,12,20,8
Dokdonia donghaensis,0,4,11,4,4,7,17,4
Dokdonia sp. 4H-3-7-5,1,5,9,2,8,5,6,6
Dokdonia sp. Dokd-P16,3,0,1,4,0,0,0,1
Dokdonia sp. MED134,3,5,14,3,5,7,10,8
Dokdonia sp. PRO95,1,2,3,1,2,2,4,2
Euzebyella marina,9,9,59,11,13,26,44,19
Flagellimonas maritima,7,2,17,4,2,15,11,10
Flavivirga eckloniae,9,4,2,7,0,0,0,0
Flavobacterium album,8,9,24,9,15,19,27,16
Flavobacterium alkalisoli,8,8,4,2,2,8,6,7
Flavobacterium anhuiense,20,10,31,9,10,11,36,18
Flavobacterium arcticum,6,4,35,9,6,13,30,13
Flavobacterium branchiophilum,5,5,1,4,3,1,1,4
Flavobacterium columnare,11,7,22,9,6,10,19,9
Flavobacterium commune,16,9,18,11,6,5,13,6
Flavobacterium crassostreae,7,4,3,2,2,1,1,2
Flavobacterium crocinum,12,9,10,10,2,5,7,6
Flavobacterium faecale,10,5,17,5,4,7,14,2
Flavobacterium gilvum,6,9,2,9,0,0,0,0
Flavobacterium haoranii,9,5,2,5,0,1,0,0
Flavobacterium indicum,4,3,21,3,5,14,37,12
Flavobacterium johnsoniae,17,9,70,18,13,30,57,29
Flavobacterium kingsejongi,12,11,12,18,11,12,14,21
Flavobacterium magnum,9,12,47,15,8,20,39,12
